Date,Value
2010-04-01,33.97B
2010-05-01,32.78B
2010-06-01,34.61B
2010-07-01,34.78B
2010-08-01,35.12B
2010-09-01,35.72B
2010-10-01,35.61B
2010-11-01,35.39B
2010-12-01,35.26B
2011-01-01,35.44B
2011-02-01,36.79B
2011-03-01,35.71B
2011-04-01,37.33B
2011-05-01,37.05B
2011-06-01,37.74B
2011-07-01,37.42B
2011-08-01,37.52B
2011-09-01,38.52B
2011-10-01,38.78B
2011-11-01,39.93B
2011-12-01,39.57B
2012-01-01,39.68B
2012-02-01,39.81B
2012-03-01,39.64B
2012-04-01,39.49B
2012-05-01,39.25B
2012-06-01,39.69B
2012-07-01,40.54B
2012-08-01,40.34B
2012-09-01,39.09B
2012-10-01,38.88B
2012-11-01,38.77B
2012-12-01,40.05B
2013-01-01,38.74B
2013-02-01,39.45B
2013-03-01,40.14B
2013-04-01,40.34B
2013-05-01,40.38B
2013-06-04,40.84B
2013-07-03,39.64B
2013-08-06,40.04B
2013-09-04,40.15B
2013-10-08,41.08B
2013-11-14,41.08B
2013-12-04,40.40B
2014-01-07,40.72B
2014-02-06,41.38B
2014-03-07,40.82B
2014-04-03,42.06B
2014-05-06,42.62B
2014-06-04,43.46B
2014-07-03,44.32B
2014-08-06,43.34B
2014-09-04,42.96B
2014-10-03,44.80B
2014-11-04,44.08B
2014-12-05,44.82B
2015-01-07,43.91B
2015-02-05,44.70B
2015-03-06,45.06B
2015-04-02,44.51B
2015-05-05,45.52B
2015-06-03,44.89B
2015-07-07,45.34B
2015-08-05,45.09B
2015-09-03,46.05B
2015-10-06,46.49B
2015-11-04,46.24B
2015-12-04,45.74B
2016-01-06,45.24B
2016-02-05,45.94B
2016-03-04,46.65B
2016-04-05,45.58B
2016-05-04,44.40B
2016-06-03,44.75B
2016-07-06,44.42B
2016-08-05,45.02B
2016-09-02,45.19B
2016-10-05,45.35B
2016-11-04,47.63B
2016-12-06,44.71B
2017-01-06,45.09B
2017-02-07,45.52B
2017-03-07,45.64B
2017-04-04,46.31B
2017-05-04,47.11B
2017-06-02,48.06B
2017-07-06,49.77B
2017-08-04,50.12B
2017-09-06,47.18B
2017-10-05,47.04B
2017-11-03,46.74B
2017-12-05,45.93B
2018-01-05,48.75B
2018-02-06,49.70B
