Date,Value
1985-09-01,1.74M
1985-10-01,1.68M
1985-11-01,1.83M
1985-12-01,1.70M
1986-01-01,1.94M
1986-02-01,1.97M
1986-03-01,1.85M
1986-04-01,1.88M
1986-05-01,1.93M
1986-06-01,1.85M
1986-07-01,1.85M
1986-08-01,1.78M
1986-09-01,1.81M
1986-10-01,1.69M
1986-11-01,1.68M
1986-12-01,1.62M
1987-01-01,1.83M
1987-02-01,1.77M
1987-03-01,1.78M
1987-04-01,1.73M
1987-05-01,1.61M
1987-06-01,1.63M
1987-07-01,1.59M
1987-08-01,1.58M
1987-09-01,1.61M
1987-10-01,1.70M
1987-11-01,1.52M
1987-12-01,1.66M
1988-01-01,1.40M
1988-02-01,1.27M
1988-03-01,1.47M
1988-04-01,1.53M
1988-05-01,1.57M
1988-06-01,1.42M
1988-07-01,1.48M
1988-08-01,1.47M
1988-09-01,1.49M
1988-10-01,1.49M
1988-11-01,1.52M
1988-12-01,1.57M
1989-01-01,1.56M
1989-02-01,1.62M
1989-03-01,1.43M
1989-04-01,1.42M
1989-05-01,1.34M
1989-06-01,1.33M
1989-07-01,1.40M
1989-08-01,1.43M
1989-09-01,1.33M
1989-10-01,1.28M
1989-11-01,1.41M
1989-12-01,1.35M
1990-01-01,1.25M
1990-02-01,1.55M
1990-03-01,1.44M
1990-04-01,1.29M
1990-05-01,1.25M
1990-06-01,1.21M
1990-07-01,1.18M
1990-08-01,1.17M
1990-09-01,1.12M
1990-10-01,1.11M
1990-11-01,1.01M
1990-12-01,1.15M
1991-01-01,0.97M
1991-02-01,0.80M
1991-03-01,0.97M
1991-04-01,0.92M
1991-05-01,1.00M
1991-06-01,1.00M
1991-07-01,1.04M
1991-08-01,1.06M
1991-09-01,1.05M
1991-10-01,1.02M
1991-11-01,1.08M
1991-12-01,1.10M
1992-01-01,1.08M
1992-02-01,1.18M
1992-03-01,1.25M
1992-04-01,1.30M
1992-05-01,1.10M
1992-06-01,1.21M
1992-07-01,1.15M
1992-08-01,1.14M
1992-09-01,1.23M
1992-10-01,1.19M
1992-11-01,1.24M
1992-12-01,1.21M
1993-01-01,1.23M
1993-02-01,1.21M
1993-03-01,1.21M
1993-04-01,1.08M
1993-05-01,1.26M
1993-06-01,1.26M
1993-07-01,1.28M
1993-08-01,1.25M
1993-09-01,1.30M
1993-10-01,1.34M
1993-11-01,1.39M
1993-12-01,1.38M
1994-01-01,1.53M
1994-02-01,1.27M
1994-03-01,1.34M
1994-04-01,1.56M
1994-05-01,1.47M
1994-06-01,1.53M
1994-07-01,1.41M
1994-08-01,1.44M
1994-09-01,1.45M
1994-10-01,1.47M
1994-11-01,1.45M
1994-12-01,1.51M
1995-01-01,1.46M
1995-02-01,1.41M
1995-03-01,1.32M
1995-04-01,1.25M
1995-05-01,1.27M
1995-06-01,1.31M
1995-07-01,1.28M
1995-08-01,1.46M
1995-09-01,1.42M
1995-10-01,1.37M
1995-11-01,1.37M
1995-12-01,1.45M
1996-01-01,1.43M
1996-02-01,1.47M
1996-03-01,1.49M
1996-04-01,1.42M
1996-05-01,1.52M
1996-06-01,1.50M
1996-07-01,1.47M
1996-08-01,1.47M
1996-09-01,1.56M
1996-10-01,1.48M
1996-11-01,1.39M
1996-12-01,1.49M
1997-01-01,1.37M
1997-02-01,1.36M
1997-03-01,1.49M
1997-04-01,1.46M
1997-05-01,1.49M
1997-06-01,1.44M
1997-07-01,1.49M
1997-08-01,1.44M
1997-09-01,1.39M
1997-10-01,1.55M
1997-11-01,1.52M
1997-12-01,1.51M
1998-01-01,1.57M
1998-02-01,1.53M
1998-03-01,1.58M
1998-04-01,1.57M
1998-05-01,1.54M
1998-06-01,1.54M
1998-07-01,1.64M
1998-08-01,1.70M
1998-09-01,1.61M
1998-10-01,1.58M
1998-11-01,1.72M
1998-12-01,1.66M
1999-01-01,1.79M
1999-02-01,1.75M
1999-03-01,1.67M
1999-04-01,1.71M
1999-05-01,1.55M
1999-06-01,1.61M
1999-07-01,1.56M
1999-08-01,1.67M
1999-09-01,1.65M
1999-10-01,1.64M
1999-11-01,1.61M
1999-12-01,1.65M
2000-01-01,1.71M
2000-02-01,1.64M
2000-03-01,1.74M
2000-04-01,1.60M
2000-05-01,1.63M
2000-06-01,1.58M
2000-07-01,1.56M
2000-08-01,1.46M
2000-09-01,1.54M
2000-10-01,1.51M
2000-11-01,1.55M
2000-12-01,1.55M
2001-01-01,1.53M
2001-02-01,1.60M
2001-03-01,1.63M
2001-04-01,1.59M
2001-05-01,1.65M
2001-06-01,1.61M
2001-07-01,1.64M
2001-08-01,1.67M
2001-09-01,1.57M
2001-10-01,1.56M
2001-11-01,1.54M
2001-12-01,1.60M
2002-01-01,1.57M
2002-02-01,1.70M
2002-03-01,1.83M
2002-04-01,1.64M
2002-05-01,1.59M
2002-06-01,1.76M
2002-07-01,1.72M
2002-08-01,1.66M
2002-09-01,1.63M
2002-10-01,1.80M
2002-11-01,1.65M
2002-12-01,1.75M
2003-01-01,1.79M
2003-02-01,1.85M
2003-03-01,1.63M
2003-04-01,1.73M
2003-05-01,1.64M
2003-06-01,1.75M
2003-07-01,1.87M
2003-08-01,1.90M
2003-09-01,1.83M
2003-10-01,1.94M
2003-11-01,1.97M
2003-12-01,2.08M
2004-01-01,2.06M
2004-02-01,1.91M
2004-03-01,1.85M
2004-04-01,2.00M
2004-05-01,2.00M
2004-06-01,1.98M
2004-07-01,1.83M
2004-08-01,2.00M
2004-09-01,2.02M
2004-10-01,1.91M
2004-11-01,2.07M
2004-12-01,1.78M
2005-01-01,2.04M
2005-02-01,2.14M
2005-03-01,2.21M
2005-04-01,1.86M
2005-05-01,2.06M
2005-06-01,2.03M
2005-07-01,2.07M
2005-08-01,2.05M
2005-09-01,2.10M
2005-10-01,2.15M
2005-11-01,2.07M
2005-12-01,2.15M
2006-01-01,1.99M
2006-02-01,2.27M
2006-03-01,2.12M
2006-04-01,1.97M
2006-05-01,1.82M
2006-06-01,1.94M
2006-07-01,1.80M
2006-08-01,1.74M
2006-09-01,1.65M
2006-10-01,1.72M
2006-11-01,1.49M
2006-12-01,1.57M
2007-01-01,1.65M
2007-02-01,1.41M
2007-03-01,1.48M
2007-04-01,1.50M
2007-05-01,1.49M
2007-06-01,1.42M
2007-07-01,1.45M
2007-08-01,1.35M
2007-09-01,1.33M
2007-10-01,1.18M
2007-11-01,1.26M
2007-12-01,1.20M
2008-01-01,1.04M
2008-02-20,1.010M
2008-03-18,1.070M
2008-04-16,0.950M
2008-05-16,1.030M
2008-06-17,0.980M
2008-07-17,1.070M
2008-08-19,0.970M
2008-09-17,0.900M
2008-10-17,0.820M
2008-11-19,0.790M
2008-12-16,0.630M
2009-01-22,0.550M
2009-02-18,0.470M
2009-03-17,0.580M
2009-04-16,0.510M
2009-05-19,0.460M
2009-06-16,0.530M
2009-07-17,0.580M
2009-08-18,0.580M
2009-09-17,0.600M
2009-10-20,0.590M
2009-11-18,0.530M
2009-12-16,0.570M
2010-01-20,0.560M
2010-02-17,0.590M
2010-03-16,0.580M
2010-04-16,0.630M
2010-05-18,0.670M
2010-06-16,0.590M
2010-07-20,0.550M
2010-08-17,0.550M
2010-09-21,0.600M
2010-10-19,0.610M
2010-11-17,0.520M
2010-12-16,0.560M
2011-01-19,0.530M
2011-02-16,0.600M
2011-03-16,0.480M
2011-04-19,0.550M
2011-05-17,0.520M
2011-06-16,0.560M
2011-07-19,0.630M
2011-08-16,0.600M
2011-09-20,0.570M
2011-10-19,0.658M
2011-11-17,0.628M
2011-12-20,0.685M
2012-01-19,0.657M
2012-02-16,0.699M
2012-03-20,0.698M
2012-04-17,0.654M
2012-05-16,0.717M
2012-06-19,0.708M
2012-07-18,0.760M
2012-08-16,0.746M
2012-09-19,0.750M
2012-10-17,0.872M
2012-11-20,0.894M
2012-12-19,0.861M
2013-01-17,0.954M
2013-02-20,0.890M
2013-03-19,0.917M
2013-04-16,1.036M
2013-05-16,0.853M
2013-06-18,0.914M
2013-07-17,0.836M
2013-08-16,0.896M
2013-09-18,0.891M
2013-12-18,1.091M
2014-01-17,0.999M
2014-02-19,0.880M
2014-03-18,0.907M
2014-04-16,0.946M
2014-05-16,1.072M
2014-06-17,1.001M
2014-07-17,0.893M
2014-08-19,1.093M
2014-09-18,0.956M
2014-10-17,1.017M
2014-11-19,1.009M
2014-12-16,1.028M
2015-01-21,1.089M
2015-02-18,1.065M
2015-03-17,0.897M
2015-04-16,0.926M
2015-05-19,1.135M
2015-06-16,1.036M
2015-07-17,1.174M
2015-08-18,1.206M
2015-09-17,1.126M
2015-10-20,1.206M
2015-11-18,1.060M
2015-12-16,1.173M
2016-01-20,1.149M
2016-02-17,1.099M
2016-03-16,1.178M
2016-04-19,1.089M
2016-05-17,1.172M
2016-06-17,1.164M
2016-07-19,1.189M
2016-08-16,1.211M
2016-09-20,1.142M
2016-10-19,1.047M
2016-11-17,1.323M
2016-12-16,1.090M
2017-01-19,1.226M
2017-02-16,1.246M
2017-03-16,1.288M
2017-04-18,1.215M
2017-05-16,1.172M
2017-06-16,1.092M
2017-07-19,1.215M
2017-08-16,1.155M
2017-09-19,1.180M
2017-10-18,1.127M
2017-11-17,1.290M
2017-12-19,1.297M
2018-01-18,1.192M
2018-02-16,1.326M
2018-03-16,1.236M
2018-04-17,1.319M
2018-05-16,1.287M
2018-06-19,1.350M
2018-07-18,1.173M
2018-08-16,1.168M
2018-09-19,1.282M
2018-10-17,1.201M
2018-11-20,1.228M
2018-12-18,1.256M
2019-02-26,1.078M
2019-03-08,1.230M
2019-03-26,1.162M
2019-04-19,1.139M
2019-05-16,1.235M
2019-06-18,1.269M
2019-07-17,1.253M
2019-08-16,1.191M
2019-09-18,1.364M
2019-10-17,1.256M
2019-11-19,1.314M
2019-12-17,1.365M
2020-01-17,1.608M
2020-02-19,1.567M
2020-03-18,1.599M
2020-04-16,1.216M
2020-05-19,0.891M
2020-06-17,0.974M
2020-07-17,1.186M
