Date,Value
1974-02-01,-13.00
1974-03-01,-13.00
1974-04-01,-13.00
1974-05-01,-13.00
1974-06-01,-13.00
1974-07-01,-13.00
1974-08-01,-13.00
1974-09-01,-13.00
1974-10-01,-13.00
1974-11-01,-13.00
1974-12-01,-12.00
1975-01-01,-11.00
1975-02-01,-11.00
1975-03-01,-13.00
1975-04-01,-16.00
1975-05-01,-21.00
1975-06-01,-26.00
1975-07-01,-30.00
1975-08-01,-30.00
1975-09-01,-27.00
1975-10-01,-23.00
1975-11-01,-18.00
1975-12-01,-15.00
1976-01-01,-13.00
1976-02-01,-12.00
1976-03-01,-10.00
1976-04-01,-7.00
1976-05-01,-3.00
1976-06-01,0.00
1976-07-01,0.00
1976-08-01,-3.00
1976-09-01,-10.00
1976-10-01,-17.00
1976-11-01,-22.00
1976-12-01,-23.00
1977-01-01,-19.00
1977-02-01,-13.00
1977-03-01,-8.00
1977-04-01,-7.00
1977-05-01,-9.00
1977-06-01,-12.00
1977-07-01,-14.00
1977-08-01,-12.00
1977-09-01,-7.00
1977-10-01,2.00
1977-11-01,10.00
1977-12-01,16.00
1978-01-01,20.00
1978-02-01,21.00
1978-03-01,20.00
1978-04-01,18.00
1978-05-01,17.00
1978-06-01,13.00
1978-07-01,14.00
1978-08-01,14.00
1978-09-01,14.00
1978-10-01,13.00
1978-11-01,10.00
1978-12-01,5.00
1979-01-01,-1.00
1979-02-01,-6.00
1979-03-01,-8.00
1979-04-01,-5.00
1979-05-01,2.00
1979-06-01,9.00
1979-07-01,15.00
1979-08-01,16.00
1979-09-01,12.00
1979-10-01,16.00
1979-11-01,-3.00
1979-12-01,-9.00
1980-01-01,-12.00
1980-02-01,-13.00
1980-03-01,-12.00
1980-04-01,-11.00
1980-05-01,-10.00
1980-06-01,-10.00
1980-07-01,-10.00
1980-08-01,-12.00
1980-09-01,-13.00
1980-10-01,-15.00
1980-11-01,-17.00
1980-12-01,-18.00
1981-01-01,-19.00
1981-02-01,-18.00
1981-03-01,-18.00
1981-04-01,-17.00
1981-05-01,-16.00
1981-06-01,-15.00
1981-07-01,-14.00
1981-08-01,-14.00
1981-09-01,-14.00
1981-10-01,-14.00
1981-11-01,-15.00
1981-12-01,-22.00
1982-01-01,-26.00
1982-02-01,-19.00
1982-03-01,-22.00
1982-04-01,-18.00
1982-05-01,-14.00
1982-06-01,-5.00
1982-07-01,-3.00
1982-08-01,-8.00
1982-09-01,-7.00
1982-10-01,-9.00
1982-11-01,-7.00
1982-12-01,-4.00
1983-01-01,-10.00
1983-02-01,-5.00
1983-03-01,-9.00
1983-04-01,-4.00
1983-05-01,-2.00
1983-06-01,3.00
1983-07-01,2.00
1983-08-01,-1.00
1983-09-01,1.00
1983-10-01,-1.00
1983-11-01,-2.00
1983-12-01,-3.00
1984-01-01,-2.00
