Date,Value
2010-04-01,32.71B
2010-05-01,32.89B
2010-06-01,33.75B
2010-07-01,33.39B
2010-08-01,33.04B
2010-09-01,33.95B
2010-10-01,33.28B
2010-11-01,34.21B
2010-12-01,34.74B
2011-01-01,36.55B
2011-02-01,37.54B
2011-03-01,35.66B
2011-04-01,36.33B
2011-05-01,36.81B
2011-06-01,36.65B
2011-07-01,36.31B
2011-08-01,37.66B
2011-09-01,38.73B
2011-10-01,39.88B
2011-11-01,39.09B
2011-12-01,40.15B
2012-01-01,41.80B
2012-02-01,40.21B
2012-03-01,39.77B
2012-04-01,38.52B
2012-05-01,38.64B
2012-06-01,38.51B
2012-07-01,38.36B
2012-08-01,37.47B
2012-09-01,38.17B
2012-10-01,38.10B
2012-11-01,38.52B
2012-12-01,38.30B
2013-01-01,38.58B
2013-02-01,39.06B
2013-03-01,39.54B
2013-04-01,39.80B
2013-05-01,40.04B
2013-06-04,40.27B
2013-07-03,39.34B
2013-08-06,39.57B
2013-09-04,39.22B
2013-10-08,39.77B
2013-11-14,40.65B
2013-12-04,40.47B
2014-01-07,39.78B
2014-02-06,39.72B
2014-03-07,40.65B
2014-04-03,42.35B
2014-05-06,42.70B
2014-06-04,42.83B
2014-07-03,44.17B
2014-08-06,45.20B
2014-09-04,45.54B
2014-10-03,44.19B
2014-11-04,44.79B
2014-12-05,44.92B
2015-01-07,43.26B
2015-02-05,44.06B
2015-03-06,42.61B
2015-04-02,43.52B
2015-05-05,42.50B
2015-06-03,41.91B
2015-07-07,42.00B
2015-08-05,44.61B
2015-09-03,45.46B
2015-10-06,43.95B
2015-11-04,44.51B
2015-12-04,42.98B
2016-01-06,43.25B
2016-02-05,45.35B
2016-03-04,46.00B
2016-04-05,43.68B
2016-05-04,40.99B
2016-06-03,41.81B
2016-07-06,41.15B
2016-08-05,41.39B
2016-09-02,42.70B
2016-10-05,43.41B
2016-11-04,43.55B
2016-12-06,43.58B
2017-01-06,45.61B
2017-02-07,46.44B
2017-03-07,46.45B
2017-04-04,45.34B
2017-05-04,46.98B
2017-06-02,47.69B
2017-07-06,48.69B
2017-08-04,46.51B
2017-09-06,44.14B
2017-10-05,43.63B
2017-11-03,43.56B
2017-12-05,44.46B
2018-01-05,46.21B
2018-02-06,46.51B
2018-03-07,45.84B
2018-04-05,45.94B
2018-05-03,47.58B
2018-06-06,48.56B
2018-07-06,48.34B
2018-08-03,50.70B
2018-09-05,51.27B
2018-10-05,50.55B
2018-11-02,50.38B
2018-12-06,49.32B
2019-01-08,48.33B
2019-03-06,46.31B
2019-03-27,47.58B
2019-04-17,47.97B
2019-05-09,49.05B
2019-06-06,50.70B
2019-07-03,53.11B
2019-08-02,50.31B
2019-09-04,49.76B
2019-10-04,50.58B
2019-11-05,49.78B
2019-12-05,49.91B
2020-01-07,48.70B
2020-02-05,49.32B
2020-03-06,48.14B
2020-04-02,48.34B
2020-05-05,46.26B
2020-06-04,32.66B
2020-07-02,34.61B
2020-08-05,39.71B
