Date,Value
2009-03-30,38K
2009-05-01,39K
2009-06-02,43K
2009-06-29,43K
2009-07-29,48K
2009-09-01,50K
2009-09-29,52K
2009-10-29,56K
2009-11-30,57K
2010-01-04,61K
2010-02-01,59K
2010-03-01,48K
2010-03-29,47K
2010-04-22,52K
2010-05-04,49K
2010-05-21,47K
2010-06-02,50K
2010-06-18,51K
2010-06-29,50K
2010-07-20,48K
2010-07-29,48K
2010-08-19,47K
2010-08-31,49K
2010-09-20,45K
2010-09-29,47K
2010-10-21,44K
2010-10-29,47K
2010-11-18,44K
2010-11-29,47K
2010-12-20,45K
2011-01-04,48K
2011-01-21,40K
2011-02-01,43K
2011-02-18,41K
2011-03-01,46K
2011-03-18,43K
2011-03-29,47K
2011-04-21,44K
2011-05-04,48K
2011-06-01,45K
2011-06-29,46K
2011-07-29,48K
2011-08-30,49K
2011-09-29,52K
2011-10-31,51K
2011-11-29,53K
2012-01-04,53K
2012-01-31,53K
2012-02-29,59K
2012-03-29,49K
2012-05-02,50K
2012-05-30,52K
2012-07-03,51K
2012-07-30,44K
2012-08-30,47K
2012-10-01,48K
2012-10-29,50K
2012-11-28,53K
2013-01-04,54K
2013-01-30,56K
2013-03-01,55K
2013-04-02,52K
2013-04-30,54K
2013-05-31,54K
2013-07-01,58K
2013-07-29,58K
2013-08-30,61K
2013-09-30,62K
2013-10-29,67K
2013-11-29,68K
2014-01-03,71K
2014-01-30,72K
2014-03-03,76.95K
2014-03-31,70.31K
2014-05-01,67.14K
2014-06-02,62.92K
2014-06-30,61.71K
2014-07-29,67.20K
2014-09-01,66.57K
2014-09-29,64.21K
2014-10-29,61.27K
2014-12-01,59.43K
2015-01-02,59.03K
2015-01-30,60.28K
2015-03-02,60.79K
2015-03-30,61.76K
2015-05-01,61.34K
2015-06-02,68.08K
2015-06-29,64.43K
2015-07-29,66.58K
2015-09-01,68.76K
2015-09-29,71.03K
2015-10-29,68.87K
2015-11-30,69.63K
2016-01-04,70.41K
2016-02-01,70.84K
2016-02-29,74.58K
2016-03-31,73.87K
2016-04-29,71.36K
2016-06-01,66.25K
2016-06-29,67.04K
2016-07-29,64.77K
2016-08-30,60.91K
2016-09-29,60.06K
2016-10-31,62.93K
2016-11-29,67.52K
2017-01-04,67.50K
2017-01-31,67.90K
2017-03-01,69.93K
2017-03-29,68.32K
2017-05-04,66.84K
2017-05-31,64.64K
2017-06-29,65.20K
2017-07-31,64.68K
2017-08-30,68.69K
2017-09-29,66.58K
2017-10-30,66.23K
2017-11-29,64.58K
2018-01-04,65.14K
2018-01-30,61.04K
2018-03-01,67.48K
2018-03-29,63.91K
2018-05-01,62.91K
2018-05-31,62.46K
2018-06-29,64.53K
2018-07-30,65.62K
2018-08-30,64.77K
2018-10-01,66.44K
2018-10-29,65.27K
2018-11-29,67.09K
2019-01-04,63.73K
2019-01-30,63.79K
2019-03-01,66.77K
2019-03-29,64.34K
2019-05-01,62.34K
2019-05-31,66.26K
2019-07-01,65.41K
2019-07-29,66.44K
2019-08-30,67.31K
2019-09-30,65.55K
2019-10-29,65.92K
2019-11-29,64.60K
2020-01-03,64.99K
2020-01-31,67.24K
2020-03-02,70.89K
2020-03-30,73.55K
2020-05-01,56.16K
2020-06-02,15.85K
2020-06-29,9.27K
2020-07-29,40.01K
2020-09-01,66.30K
2020-09-29,84.70K
