Date,Value
1983-03-01,0.65B
1983-04-01,0.84B
1983-05-01,0.60B
1983-06-01,0.77B
1983-07-01,0.78B
1983-08-01,0.67B
1983-09-01,0.71B
1983-10-01,0.61B
1983-11-01,0.60B
1983-12-01,0.68B
1984-01-01,0.69B
1984-02-01,0.56B
1984-03-01,0.81B
1984-04-01,0.90B
1984-05-01,0.67B
1984-06-01,0.91B
1984-07-01,0.81B
1984-08-01,0.77B
1984-09-01,0.87B
1984-10-01,0.73B
1984-11-01,0.90B
1984-12-01,0.92B
1985-01-01,0.73B
1985-02-01,0.96B
1985-03-01,1.10B
1985-04-01,1.15B
1985-05-01,1.05B
1985-06-01,1.19B
1985-07-01,0.95B
1985-08-01,0.97B
1985-09-01,0.88B
1985-10-01,0.82B
1985-11-01,0.80B
1985-12-01,0.81B
1986-01-01,0.93B
1986-02-01,0.77B
1986-03-01,0.90B
1986-04-01,0.83B
1986-05-01,0.92B
1986-06-01,1.03B
1986-07-01,0.92B
1986-08-01,1.07B
1986-09-01,0.90B
1986-10-01,1.03B
1986-11-01,0.99B
1986-12-01,0.90B
1987-01-01,0.97B
1987-02-01,0.89B
1987-03-01,1.00B
1987-04-01,0.99B
1987-05-01,1.08B
1987-06-01,1.14B
1987-07-01,1.16B
1987-08-01,1.06B
1987-09-01,0.98B
1987-10-01,0.90B
1987-11-01,0.88B
1987-12-01,0.91B
1988-01-01,1.18B
1988-02-01,0.78B
1988-03-01,1.15B
1988-04-01,1.24B
1988-05-01,1.01B
1988-06-01,1.23B
1988-07-01,1.14B
1988-08-01,1.01B
1988-09-01,1.09B
1988-10-01,1.21B
1988-11-01,0.94B
1988-12-01,1.26B
1989-01-01,1.43B
1989-02-01,1.13B
1989-03-01,1.25B
1989-04-01,1.37B
1989-05-01,1.27B
1989-06-01,1.56B
1989-07-01,1.38B
1989-08-01,1.14B
1989-09-01,1.08B
1989-10-01,1.10B
1989-11-01,0.88B
1989-12-01,1.36B
1990-01-01,1.29B
1990-02-01,1.27B
1990-03-01,1.27B
1990-04-01,1.45B
1990-05-01,1.26B
1990-06-01,1.57B
1990-07-01,1.50B
1990-08-01,1.26B
1990-09-01,1.24B
1990-10-01,1.16B
1990-11-01,1.26B
1990-12-01,1.34B
1991-01-01,1.18B
1991-02-01,1.24B
1991-03-01,1.39B
1991-04-01,1.36B
1991-05-01,1.35B
1991-06-01,1.61B
1991-07-01,1.38B
1991-08-01,1.42B
1991-09-01,1.34B
1991-10-01,1.23B
1991-11-01,1.33B
1991-12-01,1.58B
1992-01-01,1.45B
1992-02-01,1.18B
1992-03-01,1.48B
1992-04-01,1.74B
1992-05-01,1.72B
1992-06-01,1.67B
1992-07-01,1.71B
1992-08-01,1.51B
1992-09-01,1.27B
1992-10-01,1.41B
1992-11-01,1.49B
1992-12-01,1.46B
1993-01-01,1.57B
1993-02-01,1.26B
1993-03-01,1.58B
1993-04-01,1.98B
1993-05-01,1.79B
1993-06-01,1.87B
1993-07-01,1.78B
1993-08-01,1.56B
1993-09-01,1.50B
1993-10-01,1.49B
1993-11-01,1.45B
1993-12-01,1.65B
1994-01-01,1.58B
1994-02-01,1.31B
1994-03-01,1.67B
1994-04-01,2.00B
1994-05-01,1.72B
1994-06-01,2.15B
1994-07-01,1.74B
1994-08-01,1.58B
1994-09-01,1.59B
1994-10-01,1.65B
1994-11-01,1.55B
1994-12-01,1.76B
1995-01-01,1.80B
1995-02-01,1.46B
1995-03-01,1.89B
1995-04-01,2.03B
1995-05-01,1.65B
1995-06-01,2.02B
1995-07-01,1.80B
1995-08-01,1.57B
1995-09-01,1.69B
1995-10-01,1.58B
1995-11-01,1.66B
1995-12-01,1.72B
1996-01-01,1.70B
1996-02-01,1.40B
1996-03-01,1.74B
1996-04-01,1.86B
1996-05-01,1.80B
1996-06-01,2.17B
1996-07-01,1.65B
1996-08-01,1.82B
1996-09-01,1.66B
1996-10-01,1.55B
1996-11-01,1.73B
1996-12-01,1.76B
1997-01-01,1.74B
1997-02-01,1.47B
1997-03-01,1.65B
1997-04-01,1.77B
1997-05-01,1.99B
1997-06-01,2.08B
1997-07-01,1.82B
1997-08-01,1.76B
1997-09-01,1.74B
1997-10-01,1.73B
1997-11-01,1.84B
1997-12-01,1.75B
1998-01-01,1.87B
1998-02-01,1.64B
1998-03-01,1.79B
1998-04-01,2.01B
1998-05-01,1.93B
1998-06-01,2.04B
1998-07-01,1.85B
1998-08-01,1.87B
1998-09-01,1.76B
1998-10-01,1.84B
1998-11-01,1.91B
1998-12-01,1.93B
1999-01-01,1.84B
1999-02-01,1.54B
1999-03-01,1.81B
1999-04-01,2.19B
1999-05-01,2.05B
1999-06-01,1.98B
1999-07-01,1.85B
1999-08-01,2.02B
1999-09-01,1.88B
1999-10-01,2.04B
1999-11-01,2.05B
1999-12-01,2.09B
2000-01-01,2.08B
2000-02-01,1.78B
2000-03-01,2.27B
2000-04-01,2.53B
2000-05-01,2.36B
2000-06-01,2.57B
2000-07-01,2.45B
2000-08-01,2.32B
2000-09-01,2.38B
2000-10-01,2.44B
2000-11-01,2.72B
2000-12-01,2.80B
2001-01-01,2.65B
2001-02-01,2.34B
2001-03-01,2.59B
2001-04-01,2.93B
2001-05-01,2.81B
2001-06-01,3.23B
2001-07-01,2.81B
2001-08-01,2.76B
2001-09-01,2.64B
2001-10-01,2.61B
2001-11-01,2.73B
2001-12-01,2.67B
2002-01-01,2.56B
2002-02-01,2.26B
2002-03-01,2.62B
2002-04-01,2.99B
2002-05-01,2.77B
2002-06-01,3.09B
2002-07-01,2.62B
2002-08-01,2.55B
2002-09-01,2.39B
2002-10-01,2.43B
2002-11-01,2.47B
2002-12-01,2.45B
2003-01-01,2.39B
2003-02-01,2.04B
2003-03-01,2.31B
2003-04-01,2.77B
2003-05-01,2.49B
2003-06-01,2.74B
2003-07-01,2.26B
2003-08-01,2.30B
2003-09-01,2.30B
2003-10-01,2.20B
2003-11-01,2.29B
2003-12-01,2.39B
2004-01-01,2.29B
2004-02-01,2.03B
2004-03-01,2.50B
2004-04-01,2.78B
2004-05-01,2.69B
2004-06-01,3.38B
2004-07-01,2.70B
2004-08-01,2.47B
2004-09-01,2.37B
2004-10-01,2.16B
2004-11-01,2.49B
2004-12-01,2.61B
2005-01-01,2.54B
2005-02-01,2.25B
2005-03-01,2.65B
2005-04-01,2.79B
2005-05-01,2.80B
2005-06-01,2.94B
2005-07-01,2.55B
2005-08-01,2.43B
2005-09-01,2.36B
2005-10-01,2.35B
2005-11-01,2.46B
2005-12-01,2.58B
2006-01-01,2.65B
2006-02-01,2.20B
2006-03-01,2.60B
2006-04-01,3.18B
2006-05-01,3.02B
2006-06-01,3.64B
2006-07-01,2.97B
2006-08-01,3.02B
2006-09-01,2.73B
2006-10-01,2.82B
2006-11-01,2.72B
2006-12-01,2.79B
2007-01-01,2.95B
2007-02-01,2.48B
2007-03-01,2.85B
2007-04-01,3.31B
2007-05-01,3.17B
2007-06-01,3.35B
2007-07-01,2.74B
2007-08-01,2.64B
2007-09-01,2.66B
2007-10-01,2.93B
2007-11-01,3.37B
2007-12-01,3.37B
2008-01-01,3.68B
2008-02-01,3.08B
2008-03-01,3.70B
2008-04-01,3.43B
2008-05-01,3.83B
2008-06-01,3.74B
2008-07-01,3.59B
2008-08-01,3.43B
2008-09-01,3.57B
2008-10-01,3.17B
2008-11-01,3.83B
2008-12-01,3.68B
2009-01-01,3.84B
2009-02-01,3.17B
2009-03-01,3.44B
2009-04-01,4.05B
2009-05-01,3.64B
2009-06-01,3.96B
2009-07-01,3.23B
2009-08-01,3.17B
2009-09-01,2.74B
2009-10-01,2.82B
2009-11-01,2.96B
2009-12-01,3.06B
2010-01-01,3.41B
2010-02-01,3.15B
2010-03-01,3.32B
2010-04-01,4.08B
2010-05-01,3.96B
2010-06-01,4.20B
2010-07-01,3.79B
2010-08-01,3.55B
2010-09-01,3.13B
2010-10-01,3.17B
2010-11-01,3.68B
2010-12-01,3.66B
2011-01-01,3.83B
2011-02-01,3.31B
2011-03-01,3.86B
2011-04-01,4.62B
2011-05-01,4.69B
2011-06-01,4.62B
2011-07-01,3.95B
2011-08-01,3.71B
2011-09-01,3.43B
2011-10-01,3.44B
2011-11-01,3.89B
2011-12-01,3.91B
2012-01-01,4.28B
2012-02-01,3.73B
2012-03-01,3.62B
2012-04-01,4.21B
2012-05-01,3.87B
2012-06-01,4.43B
2012-07-01,4.18B
2012-08-01,4.04B
2012-09-01,3.31B
2012-10-01,3.29B
2012-11-01,3.46B
2012-12-01,3.83B
2013-01-01,4.10B
2013-02-01,3.35B
2013-03-01,3.89B
2013-04-01,4.41B
2013-05-01,3.94B
2013-06-01,4.08B
2013-07-01,4.00B
2013-08-01,3.83B
2013-09-01,3.30B
2013-10-01,3.82B
2013-11-01,4.24B
2013-12-01,4.44B
2014-01-30,4.76B
2014-02-26,4.08B
2014-03-26,4.65B
2014-04-28,5.08B
2014-05-25,4.50B
2014-06-26,4.60B
2014-07-23,4.19B
2014-08-25,3.70B
2014-09-23,3.52B
2014-10-23,3.61B
2014-11-26,4.03B
2014-12-22,4.02B
2015-01-28,4.42B
2015-02-25,3.70B
2015-03-24,3.92B
2015-04-28,4.93B
2015-05-25,4.17B
2015-06-25,4.36B
2015-07-23,4.23B
2015-08-25,4.20B
2015-09-23,3.73B
2015-10-26,3.69B
2015-11-25,3.83B
2015-12-22,4.08B
2016-01-27,4.43B
2016-02-25,3.90B
2016-03-23,4.25B
2016-04-26,4.20B
2016-05-24,4.30B
2016-06-26,4.57B
2016-07-25,4.26B
2016-08-23,3.96B
2016-09-25,3.39B
2016-10-26,3.47B
2016-11-24,3.90B
2016-12-20,3.86B
2017-01-29,4.38B
2017-02-27,3.91B
2017-03-23,4.01B
2017-04-27,4.65B
2017-05-23,4.75B
2017-06-26,4.95B
2017-07-25,4.70B
2017-08-23,4.63B
2017-09-25,3.69B
2017-10-25,3.78B
2017-11-23,4.56B
2017-12-19,4.63B
2018-01-29,5.55B
2018-02-26,4.31B
2018-03-25,4.46B
2018-04-26,4.85B
2018-05-23,5.05B
2018-06-26,5.42B
2018-07-24,4.91B
2018-08-23,5.35B
2018-09-25,4.05B
2018-10-24,4.33B
2018-11-26,4.86B
2018-12-19,4.94B
2019-01-28,5.48B
2019-02-26,4.40B
2019-03-25,4.82B
2019-04-25,5.70B
2019-05-23,5.55B
2019-06-24,5.81B
2019-07-23,5.01B
2019-08-25,5.03B
2019-09-24,4.13B
2019-10-22,4.47B
2019-11-26,5.03B
2019-12-18,5.23B
2020-01-29,5.54B
2020-02-26,4.73B
2020-03-24,4.92B
2020-04-28,5.81B
2020-05-25,5.26B
2020-06-24,5.39B
2020-07-23,5.07B
2020-08-25,4.91B
2020-09-23,4.41B
