Date,Value
1992-03-01,639.00K
1992-04-01,554.00K
1992-05-01,546.00K
1992-06-01,554.00K
1992-07-01,596.00K
1992-08-01,627.00K
1992-09-01,636.00K
1992-10-01,650.00K
1992-11-01,621.00K
1992-12-01,614.00K
1993-01-01,650.00K
1993-02-01,596.00K
1993-03-01,604.00K
1993-04-01,602.00K
1993-05-01,701.00K
1993-06-01,626.00K
1993-07-01,653.00K
1993-08-01,655.00K
1993-09-01,645.00K
1993-10-01,726.00K
1993-11-01,704.00K
1993-12-01,769.00K
1994-01-01,812.00K
1994-02-01,619.00K
1994-03-01,686.00K
1994-04-01,747.00K
1994-05-01,692.00K
1994-06-01,691.00K
1994-07-01,621.00K
1994-08-01,628.00K
1994-09-01,656.00K
1994-10-01,677.00K
1994-11-01,715.00K
1994-12-01,646.00K
1995-01-01,629.00K
1995-02-01,626.00K
1995-03-01,559.00K
1995-04-01,616.00K
1995-05-01,621.00K
1995-06-01,674.00K
1995-07-01,725.00K
1995-08-01,765.00K
1995-09-01,701.00K
1995-10-01,678.00K
1995-11-01,696.00K
1995-12-01,664.00K
1996-01-01,709.00K
1996-02-01,714.00K
1996-03-01,769.00K
1996-04-01,721.00K
1996-05-01,736.00K
1996-06-01,746.00K
1996-07-01,721.00K
1996-08-01,770.00K
1996-09-01,826.00K
1996-10-01,770.00K
1996-11-01,720.00K
1996-12-01,771.00K
1997-01-01,805.00K
1997-02-01,830.00K
1997-03-01,801.00K
1997-04-01,831.00K
1997-05-01,744.00K
1997-06-01,760.00K
1997-07-01,793.00K
1997-08-01,805.00K
1997-09-01,815.00K
1997-10-01,840.00K
1997-11-01,800.00K
1997-12-01,864.00K
1998-01-01,793.00K
1998-02-01,872.00K
1998-03-01,866.00K
1998-04-01,836.00K
1998-05-01,866.00K
1998-06-01,887.00K
1998-07-01,923.00K
1998-08-01,876.00K
1998-09-01,846.00K
1998-10-01,864.00K
1998-11-01,893.00K
1998-12-01,995.00K
1999-01-01,949.00K
1999-02-01,875.00K
1999-03-01,848.00K
1999-04-01,863.00K
1999-05-01,918.00K
1999-06-01,888.00K
1999-07-01,923.00K
1999-08-01,900.00K
1999-09-01,893.00K
1999-10-01,826.00K
1999-11-01,872.00K
1999-12-01,863.00K
2000-01-01,873.00K
2000-02-01,873.00K
2000-03-01,856.00K
2000-04-01,900.00K
2000-05-01,841.00K
2000-06-01,857.00K
2000-07-01,793.00K
2000-08-01,887.00K
2000-09-01,848.00K
2000-10-01,912.00K
2000-11-01,933.00K
2000-12-01,880.00K
2001-01-01,983.00K
2001-02-01,936.00K
2001-03-01,963.00K
2001-04-01,939.00K
2001-05-01,909.00K
2001-06-01,885.00K
2001-07-01,882.00K
2001-08-01,880.00K
2001-09-01,866.00K
2001-10-01,853.00K
2001-11-01,871.00K
2001-12-01,924.00K
2002-01-01,979.00K
2002-02-01,880.00K
2002-03-01,948.00K
2002-04-01,923.00K
2002-05-01,936.00K
2002-06-01,978.00K
2002-07-01,957.00K
2002-08-01,956.00K
2002-09-01,"1,014.00K"
2002-10-01,"1,044.00K"
2002-11-01,"1,006.00K"
2002-12-01,"1,024.00K"
2003-01-01,"1,048.00K"
2003-02-01,999.00K
2003-03-01,936.00K
2003-04-01,999.00K
2003-05-01,"1,012.00K"
2003-06-01,"1,078.00K"
2003-07-01,"1,193.00K"
2003-08-01,"1,168.00K"
2003-09-01,"1,206.00K"
2003-10-01,"1,131.00K"
2003-11-01,"1,144.00K"
2003-12-01,"1,093.00K"
2004-01-01,"1,129.00K"
2004-02-01,"1,165.00K"
2004-03-01,"1,159.00K"
2004-04-01,"1,276.00K"
2004-05-01,"1,186.00K"
2004-06-01,"1,241.00K"
2004-07-01,"1,180.00K"
2004-08-01,"1,088.00K"
2004-09-01,"1,175.00K"
2004-10-01,"1,214.00K"
2004-11-01,"1,305.00K"
2004-12-01,"1,179.00K"
2005-01-01,"1,242.00K"
2005-02-01,"1,203.00K"
2005-03-01,"1,319.00K"
2005-04-01,"1,328.00K"
2005-05-01,"1,260.00K"
2005-06-01,"1,286.00K"
2005-07-01,"1,274.00K"
2005-08-01,"1,389.00K"
2005-09-01,"1,255.00K"
2005-10-01,"1,244.00K"
2005-11-01,"1,336.00K"
2005-12-01,"1,214.00K"
2006-01-01,"1,239.00K"
2006-02-01,"1,174.00K"
2006-03-01,"1,061.00K"
2006-04-01,"1,116.00K"
2006-05-01,"1,123.00K"
2006-06-01,"1,086.00K"
2006-07-01,"1,074.00K"
2006-08-01,965.00K
2006-09-01,"1,035.00K"
2006-10-01,"1,016.00K"
2006-11-01,941.00K
2006-12-01,"1,003.00K"
2007-01-01,998.00K
2007-02-01,891.00K
2007-03-01,828.00K
2007-04-01,833.00K
2007-05-01,887.00K
2007-06-01,842.00K
2007-07-01,793.00K
2007-08-01,778.00K
2007-09-01,699.00K
2007-10-01,686.00K
2007-11-01,727.00K
2007-12-01,641.00K
2008-01-01,619.00K
2008-02-27,588K
2008-03-26,590K
2008-04-24,526K
2008-05-27,526K
2008-06-25,512K
2008-07-25,530K
2008-08-26,515K
2008-09-25,460K
2008-10-27,464K
2008-11-26,433K
2008-12-23,407K
2009-01-29,331K
2009-02-26,309K
2009-03-25,337K
2009-04-24,356K
2009-05-28,352K
2009-06-24,342K
2009-07-27,384K
2009-08-26,433K
2009-09-25,429K
2009-10-28,402K
2009-11-25,430K
2009-12-23,355K
2010-01-27,342K
2010-02-24,309K
2010-03-24,308K
2010-04-23,411K
2010-05-26,504K
2010-06-23,300K
2010-07-26,330K
2010-08-25,276K
2010-09-24,288K
2010-10-27,307K
2010-11-24,283K
2010-12-23,290K
2011-01-26,329K
2011-02-24,284K
2011-03-23,250K
2011-04-25,300K
2011-05-24,323K
2011-06-23,319K
2011-07-26,312K
2011-08-23,298K
2011-09-26,295K
2011-10-26,313K
2011-11-28,307K
2011-12-23,315K
2012-01-26,307K
2012-02-24,321K
2012-03-23,313K
2012-04-24,328K
2012-05-23,343K
2012-06-25,369K
2012-07-25,350K
2012-08-23,372K
2012-09-26,373K
2012-10-24,389K
2012-11-28,368K
2012-12-27,377K
2013-01-25,369K
2013-02-26,437K
2013-03-26,411K
2013-04-23,417K
2013-05-23,454K
2013-06-25,476K
2013-07-24,497K
