Date,Value
1992-03-01,8.37M
1992-04-01,8.19M
1992-05-01,7.89M
1992-06-01,8.24M
1992-07-01,8.58M
1992-08-01,8.17M
1992-09-01,7.88M
1992-10-01,8.19M
1992-11-01,8.28M
1992-12-01,8.14M
1993-01-01,8.53M
1993-02-01,8.31M
1993-03-01,7.82M
1993-04-01,8.01M
1993-05-01,8.81M
1993-06-01,8.78M
1993-07-01,8.70M
1993-08-01,8.69M
1993-09-01,8.11M
1993-10-01,8.28M
1993-11-01,9.04M
1993-12-01,8.94M
1994-01-01,8.73M
1994-02-01,8.98M
1994-03-01,9.17M
1994-04-01,9.12M
1994-05-01,9.48M
1994-06-01,8.60M
1994-07-01,8.79M
1994-08-01,8.67M
1994-09-01,8.93M
1994-10-01,8.88M
1994-11-01,9.10M
1994-12-01,9.13M
1995-01-01,9.05M
1995-02-01,8.41M
1995-03-01,8.44M
1995-04-01,8.71M
1995-05-01,8.15M
1995-06-01,8.51M
1995-07-01,8.82M
1995-08-01,8.37M
1995-09-01,8.99M
1995-10-01,8.82M
1995-11-01,8.50M
1995-12-01,8.71M
1996-01-01,9.01M
1996-02-01,8.04M
1996-03-01,8.62M
1996-04-01,9.03M
1996-05-01,8.65M
1996-06-01,9.06M
1996-07-01,8.49M
1996-08-01,8.31M
1996-09-01,8.47M
1996-10-01,8.56M
1996-11-01,8.08M
1996-12-01,8.29M
1997-01-01,8.16M
1997-02-01,8.66M
1997-03-01,8.28M
1997-04-01,8.43M
1997-05-01,8.02M
1997-06-01,7.98M
1997-07-01,7.77M
1997-08-01,8.35M
1997-09-01,8.56M
1997-10-01,7.93M
1997-11-01,8.03M
1997-12-01,8.00M
1998-01-01,8.62M
1998-02-01,7.45M
1998-03-01,7.86M
1998-04-01,7.92M
1998-05-01,8.10M
1998-06-01,8.58M
1998-07-01,8.40M
1998-08-01,7.28M
1998-09-01,7.55M
1998-10-01,8.30M
1998-11-01,8.71M
1998-12-01,7.91M
1999-01-01,8.95M
1999-02-01,8.06M
1999-03-01,8.52M
1999-04-01,8.40M
1999-05-01,8.50M
1999-06-01,8.76M
1999-07-01,8.64M
1999-08-01,8.79M
1999-09-01,8.86M
1999-10-01,8.55M
1999-11-01,8.79M
1999-12-01,8.81M
2000-01-01,8.97M
2000-02-01,9.31M
2000-03-01,9.57M
2000-04-01,8.97M
2000-05-01,8.90M
2000-06-01,8.88M
2000-07-01,8.75M
2000-08-01,8.60M
2000-09-01,8.60M
2000-10-01,8.95M
2000-11-01,8.60M
2000-12-01,8.23M
2001-01-01,7.98M
2001-02-01,8.71M
2001-03-01,8.88M
2001-04-01,8.26M
2001-05-01,8.31M
2001-06-01,8.30M
2001-07-01,8.32M
2001-08-01,7.86M
2001-09-01,7.74M
2001-10-01,7.74M
2001-11-01,10.38M
2001-12-01,8.34M
2002-01-01,7.38M
2002-02-01,7.65M
2002-03-01,8.00M
2002-04-01,8.07M
2002-05-01,8.43M
2002-06-01,7.82M
2002-07-01,8.03M
2002-08-01,8.60M
2002-09-01,8.54M
2002-10-01,7.91M
2002-11-01,7.54M
2002-12-01,7.84M
2003-01-01,8.08M
2003-02-01,8.06M
2003-03-01,7.44M
2003-04-01,7.58M
2003-05-01,7.39M
2003-06-01,7.26M
2003-07-01,7.64M
2003-08-01,7.56M
2003-09-01,7.81M
2003-10-01,7.58M
2003-11-01,7.20M
2003-12-01,7.74M
2004-01-01,7.42M
2004-02-01,7.05M
2004-03-01,7.57M
2004-04-01,7.70M
2004-05-01,7.28M
2004-06-01,7.86M
2004-07-01,7.23M
2004-08-01,7.38M
2004-09-01,7.25M
2004-10-01,7.36M
2004-11-01,7.58M
2004-12-01,7.53M
2005-01-01,8.00M
2005-02-01,7.45M
2005-03-01,7.56M
2005-04-01,7.76M
2005-05-01,7.94M
2005-06-01,7.51M
2005-07-01,7.50M
2005-08-01,8.02M
2005-09-01,7.80M
2005-10-01,7.94M
2005-11-01,7.39M
2005-12-01,7.61M
2006-01-01,7.44M
2006-02-01,8.62M
2006-03-01,7.59M
2006-04-01,7.44M
2006-05-01,7.94M
2006-06-01,7.63M
2006-07-01,7.59M
2006-08-01,8.10M
2006-09-01,7.70M
2006-10-01,7.67M
2006-11-01,7.50M
2006-12-01,7.42M
2007-01-01,7.94M
2007-02-01,7.72M
2007-03-01,7.64M
2007-04-01,7.50M
2007-05-01,7.44M
2007-06-01,7.85M
2007-07-01,7.52M
2007-08-01,7.21M
2007-09-01,7.31M
2007-10-01,7.52M
2007-11-01,7.52M
2007-12-01,7.91M
2008-01-01,7.60M
2008-02-01,7.42M
2008-03-01,7.24M
2008-04-01,7.28M
2008-05-01,7.33M
2008-06-01,7.96M
2008-07-01,7.73M
2008-08-01,7.02M
2008-09-01,6.90M
2008-10-01,6.39M
2008-11-01,5.69M
2008-12-01,5.12M
2009-01-01,5.15M
2009-02-01,4.57M
2009-03-01,4.47M
2009-04-01,4.80M
2009-05-01,4.64M
2009-06-01,4.96M
2009-07-01,5.16M
2009-08-01,6.24M
2009-09-01,8.20M
2009-10-01,5.01M
2009-11-01,5.41M
2009-12-01,5.54M
2010-01-01,5.80M
2010-02-01,5.42M
2010-03-01,5.10M
2010-04-01,5.63M
2010-05-01,5.48M
2010-06-01,5.72M
2010-07-01,5.64M
2010-08-01,5.74M
2010-09-01,5.79M
2010-10-01,5.76M
2010-11-01,5.76M
2010-12-01,5.66M
2011-01-01,5.93M
2011-02-01,5.80M
2011-03-01,6.24M
2011-04-01,6.49M
2011-05-01,6.54M
2011-06-01,5.89M
2011-07-01,5.70M
2011-08-01,5.75M
2011-09-01,5.74M
2011-10-01,5.98M
2011-11-01,6.36M
2011-12-01,6.28M
2012-01-01,6.31M
2012-02-01,6.96M
2012-03-01,7.52M
2012-04-01,7.29M
2012-05-01,7.28M
2012-06-01,6.98M
2012-07-01,7.04M
2012-08-01,6.98M
2012-09-01,7.11M
2012-10-01,7.35M
2012-11-01,7.26M
2012-12-01,7.58M
2013-01-01,7.60M
2013-02-01,7.65M
2013-03-01,7.65M
2013-04-01,7.46M
2013-05-01,7.32M
2013-06-01,7.44M
2013-07-01,7.68M
2013-08-01,7.69M
2013-09-01,7.76M
2013-10-01,7.57M
2013-11-01,7.63M
2013-12-03,8.14M
2014-01-03,7.73M
2014-02-03,7.30M
2014-03-03,7.34M
2014-04-01,7.75M
2014-05-01,7.55M
2014-06-03,8.04M
2014-07-01,8.30M
2014-08-01,8.00M
2014-09-03,8.44M
2014-10-01,7.74M
2014-11-03,7.97M
2014-12-02,8.18M
2015-02-03,7.54M
2015-03-03,7.23M
2015-04-01,7.70M
2015-05-01,7.36M
2015-06-02,8.11M
2015-07-01,7.78M
2015-08-03,7.80M
2015-09-01,7.73M
2015-10-01,7.91M
2015-11-03,8.01M
2015-12-01,7.81M
2016-01-05,7.40M
2016-02-02,7.43M
2016-03-01,7.39M
2016-04-01,6.91M
2016-05-03,7.06M
2016-06-01,7.12M
2016-07-01,6.76M
2016-08-02,7.09M
2016-09-01,6.78M
2016-10-03,7.24M
2016-11-01,7.27M
2016-12-01,7.16M
2017-01-04,7.26M
2017-02-01,6.58M
2017-03-01,6.53M
2017-04-03,6.32M
2017-05-02,6.42M
2017-06-01,6.20M
2017-07-03,5.91M
2017-08-01,6.21M
2017-09-01,6.03M
2017-10-03,6.81M
2017-11-01,6.56M
2017-12-01,6.39M
2018-01-03,6.09M
2018-02-01,5.77M
2018-03-01,5.72M
2018-04-03,5.62M
2018-05-01,5.42M
2018-06-01,5.44M
2018-07-03,5.46M
2018-08-01,5.32M
2018-09-04,5.14M
2018-10-02,5.14M
2018-11-01,5.67M
2019-08-02,4.61M
2019-09-05,4.58M
2019-10-03,4.65M
2019-11-04,4.35M
2019-12-04,4.48M
2020-02-04,4.21M
2020-03-04,4.27M
2020-04-02,2.86M
2020-05-04,1.95M
2020-07-02,2.97M
2020-08-04,3.50M
