Date,Value
2015-05-01,1.242B
2015-06-02,1.173B
2015-06-29,1.001B
2015-07-29,1.220B
2015-09-01,1.173B
2015-09-29,0.860B
2015-10-29,1.261B
2015-11-30,1.178B
2016-01-04,1.476B
2016-02-01,1.169B
2016-02-29,1.564B
2016-03-31,1.287B
2016-04-29,1.883B
2016-06-01,1.287B
2016-06-29,1.503B
2016-07-29,1.837B
2016-08-30,1.181B
2016-09-29,1.574B
2016-10-31,1.405B
2016-11-29,1.618B
2017-01-04,1.926B
2017-01-31,1.039B
2017-03-01,1.416B
2017-03-29,1.441B
2017-05-04,1.624B
2017-05-31,1.525B
2017-06-29,1.732B
2017-07-31,1.458B
2017-08-30,1.179B
2017-09-29,1.583B
2017-10-30,1.606B
2017-11-29,1.451B
2018-01-04,1.400B
2018-01-30,1.520B
2018-03-01,1.357B
2018-03-29,1.647B
2018-05-01,0.254B
2018-05-31,1.832B
2018-06-29,1.405B
2018-07-30,1.567B
2018-08-30,0.817B
2018-10-01,1.118B
2018-10-29,0.785B
2018-11-29,0.894B
2019-01-04,0.924B
2019-01-30,0.687B
2019-03-01,1.095B
2019-03-29,1.145B
2019-05-01,0.549B
2019-05-31,0.942B
2019-07-01,0.822B
2019-07-29,1.046B
2019-08-30,0.897B
2019-09-30,0.901B
2019-10-29,0.828B
2019-11-29,1.326B
2020-01-03,0.563B
2020-01-31,1.218B
2020-03-02,1.230B
2020-03-30,0.900B
2020-05-01,-3.841B
2020-06-02,-7.399B
2020-06-29,-4.597B
2020-07-29,-0.086B
