Date,Value
1992-03-01,3.50M
1992-04-01,3.51M
1992-05-01,3.50M
1992-06-01,3.42M
1992-07-01,3.34M
1992-08-01,3.35M
1992-09-01,3.32M
1992-10-01,3.39M
1992-11-01,3.59M
1992-12-01,3.66M
1993-01-01,3.83M
1993-02-01,3.71M
1993-03-01,3.54M
1993-04-01,3.44M
1993-05-01,3.44M
1993-06-01,3.60M
1993-07-01,3.72M
1993-08-01,3.83M
1993-09-01,3.85M
1993-10-01,3.92M
1993-11-01,3.93M
1993-12-01,4.08M
1994-01-01,4.28M
1994-02-01,4.17M
1994-03-01,3.96M
1994-04-01,4.05M
1994-05-01,4.14M
1994-06-01,4.09M
1994-07-01,3.97M
1994-08-01,3.82M
1994-09-01,3.85M
1994-10-01,3.76M
1994-11-01,3.78M
1994-12-01,3.71M
1995-01-01,3.81M
1995-02-01,3.68M
1995-03-01,3.67M
1995-04-01,3.65M
1995-05-01,3.46M
1995-06-01,3.69M
1995-07-01,3.84M
1995-08-01,3.96M
1995-09-01,4.11M
1995-10-01,4.17M
1995-11-01,4.13M
1995-12-01,4.12M
1996-01-01,4.10M
1996-02-01,4.06M
1996-03-01,4.01M
1996-04-01,4.20M
1996-05-01,4.34M
1996-06-01,4.31M
1996-07-01,4.17M
1996-08-01,4.24M
1996-09-01,4.19M
1996-10-01,4.12M
1996-11-01,4.13M
1996-12-01,4.21M
1997-01-01,4.17M
1997-02-01,4.26M
1997-03-01,4.28M
1997-04-01,4.19M
1997-05-01,4.19M
1997-06-01,4.32M
1997-07-01,4.25M
1997-08-01,4.30M
1997-09-01,4.47M
1997-10-01,4.53M
1997-11-01,4.65M
1997-12-01,4.57M
1998-01-01,4.67M
1998-02-01,4.61M
1998-03-01,4.83M
1998-04-01,4.94M
1998-05-01,4.91M
1998-06-01,4.96M
1998-07-01,4.90M
1998-08-01,5.02M
1998-09-01,4.97M
1998-10-01,4.97M
1998-11-01,5.05M
1998-12-01,5.12M
1999-01-01,5.28M
1999-02-01,5.23M
1999-03-01,5.10M
1999-04-01,5.15M
1999-05-01,5.08M
1999-06-01,5.19M
1999-07-01,5.43M
1999-08-01,5.25M
1999-09-01,5.23M
1999-10-01,5.12M
1999-11-01,5.11M
1999-12-01,5.09M
2000-01-01,5.08M
2000-02-01,5.23M
2000-03-01,5.12M
2000-04-01,5.19M
2000-05-01,5.20M
2000-06-01,5.11M
2000-07-01,5.13M
2000-08-01,5.11M
2000-09-01,5.17M
2000-10-01,5.29M
2000-11-01,5.25M
2000-12-01,5.35M
2001-01-01,5.10M
2001-02-01,5.10M
2001-03-01,5.23M
2001-04-01,5.45M
2001-05-01,5.32M
2001-06-01,5.27M
2001-07-01,5.43M
2001-08-01,5.43M
2001-09-01,5.48M
2001-10-01,5.23M
2001-11-01,5.25M
2001-12-01,5.24M
2002-01-01,5.49M
2002-02-01,5.86M
2002-03-01,5.90M
2002-04-01,5.63M
2002-05-01,5.67M
2002-06-01,5.64M
2002-07-01,5.51M
2002-08-01,5.41M
2002-09-01,5.36M
2002-10-01,5.52M
2002-11-01,5.68M
2002-12-01,5.73M
2003-01-01,5.97M
2003-02-01,6.03M
2003-03-01,6.02M
2003-04-01,5.86M
2003-05-01,5.84M
2003-06-01,5.94M
2003-07-01,5.94M
2003-08-01,6.27M
2003-09-01,6.52M
2003-10-01,6.58M
2003-11-01,6.39M
2003-12-01,6.23M
2004-01-01,6.49M
2004-02-01,6.23M
2004-03-01,6.41M
2004-04-01,6.66M
2004-05-01,6.73M
2004-06-01,6.85M
2004-07-01,6.92M
2004-08-01,6.84M
2004-09-01,6.70M
2004-10-01,6.68M
2004-11-01,6.85M
2004-12-01,6.96M
2005-01-01,6.89M
2005-02-01,7.10M
2005-03-01,6.88M
2005-04-01,6.96M
2005-05-01,7.12M
2005-06-01,7.08M
2005-07-01,7.18M
2005-08-01,7.14M
2005-09-01,7.23M
2005-10-01,7.25M
2005-11-01,7.10M
2005-12-01,7.03M
2006-01-01,6.84M
2006-02-01,6.72M
2006-03-01,6.84M
2006-04-01,6.83M
2006-05-01,6.70M
2006-06-01,6.58M
2006-07-01,6.48M
2006-08-01,6.32M
2006-09-01,6.34M
2006-10-01,6.28M
2006-11-01,6.36M
2006-12-01,6.34M
2007-01-01,6.40M
2007-02-01,5.74M
2007-03-01,5.79M
2007-04-01,5.46M
2007-05-01,5.29M
2007-06-01,5.27M
2007-07-01,5.12M
2007-08-01,5.07M
2007-09-01,4.87M
2007-10-01,4.58M
2007-11-01,4.43M
2007-12-01,4.46M
2008-01-01,4.41M
2008-02-25,4.89M
2008-03-24,5.03M
2008-04-22,4.93M
2008-05-23,4.89M
2008-06-26,4.99M
2008-07-24,4.86M
2008-08-25,5.00M
2008-09-24,4.91M
2008-10-24,5.18M
2008-11-24,4.98M
2008-12-23,4.49M
2009-01-26,4.74M
2009-02-25,4.49M
2009-03-23,4.72M
2009-04-23,4.57M
2009-05-27,4.68M
2009-06-23,4.77M
2009-07-23,4.89M
2009-08-21,5.24M
2009-09-24,5.10M
2009-10-23,5.57M
2009-11-23,6.10M
2009-12-22,6.54M
2010-01-25,5.45M
2010-02-26,5.05M
2010-03-23,5.02M
2010-04-22,5.35M
2010-05-24,5.77M
2010-06-22,5.66M
2010-07-22,5.37M
2010-08-24,3.83M
2010-09-23,4.13M
2010-10-25,4.53M
2010-11-23,4.43M
2010-12-22,4.68M
2011-01-20,5.28M
2011-02-23,5.36M
2011-03-21,4.88M
2011-04-20,5.10M
2011-05-19,5.05M
2011-06-21,4.81M
2011-07-20,4.77M
2011-08-18,4.67M
2011-09-21,5.03M
2011-10-20,4.91M
2011-11-21,4.97M
2011-12-21,4.42M
2012-01-20,4.61M
2012-02-22,4.57M
2012-03-21,4.59M
2012-04-19,4.48M
2012-05-22,4.62M
2012-06-21,4.55M
2012-07-19,4.37M
2012-08-22,4.47M
2012-09-19,4.82M
2012-10-19,4.75M
2012-11-19,4.79M
2012-12-20,5.04M
2013-01-22,4.94M
2013-02-21,4.92M
2013-03-21,4.98M
2013-04-22,4.92M
2013-05-22,4.97M
2013-06-20,5.18M
2013-07-22,5.08M
2013-08-21,5.39M
2013-09-19,5.48M
2013-10-21,5.29M
2013-11-20,5.12M
2013-12-19,4.90M
2014-01-23,4.87M
2014-02-21,4.62M
2014-03-20,4.60M
2014-04-22,4.59M
2014-05-22,4.65M
2014-06-23,4.89M
2014-07-22,5.04M
2014-08-21,5.15M
2014-09-22,5.05M
2014-10-21,5.17M
2014-11-20,5.26M
2014-12-22,4.93M
2015-01-23,5.04M
2015-02-23,4.82M
2015-03-23,4.88M
2015-04-22,5.19M
2015-05-21,5.04M
2015-06-22,5.35M
2015-07-22,5.49M
2015-08-20,5.59M
2015-09-21,5.31M
2015-10-22,5.55M
2015-11-23,5.36M
2015-12-22,4.76M
2016-01-22,5.46M
2016-02-23,5.47M
2016-03-21,5.08M
2016-04-20,5.33M
2016-05-20,5.45M
2016-06-22,5.53M
2016-07-21,5.57M
2016-08-24,5.39M
2016-09-22,5.33M
2016-10-20,5.47M
2016-11-22,5.60M
2016-12-21,5.61M
2017-01-24,5.49M
2017-02-22,5.69M
2017-03-22,5.48M
2017-04-21,5.71M
2017-05-24,5.57M
2017-06-21,5.62M
2017-07-24,5.52M
2017-08-24,5.44M
2017-09-20,5.35M
2017-10-20,5.39M
2017-11-21,5.48M
2017-12-20,5.81M
2018-01-24,5.57M
2018-02-21,5.38M
2018-03-21,5.54M
2018-04-23,5.60M
2018-05-24,5.46M
2018-06-20,5.43M
2018-07-23,5.38M
2018-08-22,5.34M
2018-09-20,5.34M
2018-10-19,5.15M
2018-11-21,5.22M
2018-12-19,5.32M
2019-01-22,4.99M
2019-02-21,4.94M
2019-03-22,5.51M
2019-04-22,5.21M
2019-05-21,5.19M
2019-06-21,5.34M
2019-07-23,5.27M
2019-08-21,5.42M
2019-09-19,5.49M
2019-10-22,5.38M
2019-11-21,5.46M
2019-12-19,5.35M
2020-01-22,5.54M
2020-02-21,5.46M
2020-03-20,5.77M
2020-04-21,5.27M
2020-05-21,4.33M
2020-06-22,3.91M
2020-07-22,4.72M
2020-08-21,5.86M
2020-09-22,6.00M
