Date,Value
1997-11-01,17.20K
1997-12-01,26.40K
1998-01-01,15.40K
1998-02-01,-10.10K
1998-03-01,49.70K
1998-04-01,34.90K
1998-05-01,28.20K
1998-06-01,15.70K
1998-07-01,12.50K
1998-08-01,58.00K
1998-09-01,37.90K
1998-10-01,39.00K
1998-11-01,18.70K
1998-12-01,39.50K
1999-01-01,1.10K
1999-02-01,73.30K
1999-03-01,-10.00K
1999-04-01,15.40K
1999-05-01,37.90K
1999-06-01,36.10K
1999-07-01,20.30K
1999-08-01,57.90K
1999-09-01,20.90K
1999-10-01,22.80K
1999-11-01,40.10K
1999-12-01,34.70K
2000-01-01,61.90K
2000-02-01,41.40K
2000-03-01,19.50K
2000-04-01,25.30K
2000-05-01,25.20K
2000-06-01,13.70K
2000-07-01,10.40K
2000-08-01,3.60K
2000-09-01,19.90K
2000-10-01,41.90K
2000-11-01,23.10K
2000-12-01,36.10K
2001-01-01,48.60K
2001-02-01,-25.60K
2001-03-01,-10.50K
2001-04-01,4.80K
2001-05-01,33.60K
2001-06-01,23.90K
2001-07-01,-23.70K
2001-08-01,23.80K
2001-09-01,2.20K
2001-10-01,24.30K
2001-11-01,4.10K
2001-12-01,13.40K
2002-01-01,-24.70K
2002-02-01,58.20K
2002-03-01,19.00K
2002-04-01,67.70K
2002-05-01,61.40K
2002-06-01,53.50K
2002-07-01,62.50K
2002-08-01,45.80K
2002-09-01,80.90K
2002-10-01,8.20K
2002-11-01,2.80K
2002-12-01,39.20K
2003-01-01,42.20K
2003-02-01,33.80K
2003-03-01,59.30K
2003-04-01,-1.20K
2003-05-01,-1.30K
2003-06-01,-16.50K
2003-07-01,48.00K
2003-08-01,21.90K
2003-09-01,2.40K
2003-10-01,31.10K
2003-11-01,51.30K
2003-12-01,41.20K
2004-01-01,30.10K
2004-02-01,4.00K
2004-03-01,19.60K
2004-04-01,11.80K
2004-05-01,42.70K
2004-06-01,28.70K
2004-07-01,12.40K
2004-08-01,7.90K
2004-09-01,-8.30K
2004-10-01,48.70K
2004-11-01,15.40K
2004-12-01,18.50K
2005-01-01,9.60K
2005-02-01,-3.00K
2005-03-01,36.00K
2005-04-01,-3.90K
2005-05-01,28.00K
2005-06-01,-0.80K
2005-07-01,30.20K
2005-08-01,33.40K
2005-09-01,35.40K
2005-10-01,-13.40K
2005-11-01,47.40K
2005-12-01,32.60K
2006-01-01,-6.40K
2006-02-01,-12.80K
2006-03-01,39.00K
2006-04-01,50.40K
2006-05-01,29.60K
2006-06-01,76.80K
2006-07-01,3.90K
2006-08-01,2.10K
2006-09-01,5.70K
2006-10-01,24.80K
2006-11-01,22.50K
2006-12-01,27.60K
2007-01-01,64.30K
2007-02-01,54.00K
2007-03-01,21.10K
2007-04-01,48.10K
2007-05-01,-15.00K
2007-06-01,23.10K
2007-07-01,57.30K
2007-08-01,42.70K
2007-09-01,7.70K
2007-10-01,45.00K
2007-11-01,55.60K
2007-12-01,16.40K
2008-01-01,3.40K
2008-02-01,25.90K
2008-03-07,43.3K
2008-04-04,14.6K
2008-05-09,19.2K
2008-06-06,8.4K
2008-07-11,-5.0K
2008-08-08,-55.2K
2008-09-05,15.2K
2008-10-10,106.9K
2008-11-07,9.5K
2008-12-05,-70.6K
2009-01-09,-34.4K
2009-02-06,-129.0K
2009-03-13,-82.6K
2009-04-09,-61.3K
2009-05-08,35.9K
2009-06-05,-41.8K
2009-07-10,-7.4K
2009-08-07,-44.5K
2009-09-04,27.1K
2009-10-09,30.6K
2009-11-06,-43.2K
2009-12-04,79.1K
2010-01-08,-2.6K
2010-02-05,43.0K
2010-03-12,20.9K
2010-04-09,17.9K
2010-05-07,108.7K
2010-06-04,24.7K
2010-07-09,93.2K
2010-08-06,-9.3K
2010-09-10,35.8K
2010-10-08,-6.6K
2010-11-05,3.0K
2010-12-03,15.2K
2011-01-07,22.0K
2011-02-04,69.2K
2011-03-11,15.1K
2011-04-08,-1.5K
2011-05-06,58.3K
2011-06-10,22.3K
2011-07-08,28.4K
2011-08-05,7.1K
2011-09-09,-5.5K
