Date,Value
1996-02-02,-19K
1996-03-01,431K
1996-04-05,267K
1996-05-03,164K
1996-06-07,321K
1996-07-05,288K
1996-08-02,256K
1996-09-06,172K
1996-10-04,225K
1996-11-01,250K
1996-12-06,298K
1997-01-03,171K
1997-02-07,235K
1997-03-07,303K
1997-04-04,316K
1997-05-02,292K
1997-06-06,259K
1997-07-04,267K
1997-08-01,313K
1997-09-05,-39K
1997-10-03,512K
1997-11-07,341K
1997-12-05,306K
1998-01-02,303K
1998-02-06,276K
1998-03-06,196K
1998-04-03,151K
1998-05-01,279K
1998-06-05,406K
1998-07-03,218K
1998-08-07,124K
1998-09-04,347K
1998-10-02,223K
1998-11-06,198K
1998-12-04,282K
1999-01-01,347K
1999-02-05,125K
1999-03-05,411K
1999-04-02,107K
1999-05-07,376K
1999-06-04,211K
1999-07-02,261K
1999-08-06,319K
1999-09-03,166K
1999-10-01,214K
1999-11-05,400K
1999-12-03,292K
2000-01-07,295K
2000-02-04,231K
2000-03-03,130K
2000-04-07,467K
2000-05-05,287K
2000-06-02,226K
2000-07-07,-47K
2000-08-04,179K
2000-09-01,-15K
2000-10-06,135K
2000-11-03,-15K
2000-12-08,225K
2001-01-05,142K
2001-02-02,-27K
2001-03-09,71K
2001-04-06,-25K
2001-05-04,-282K
2001-06-01,-38K
2001-07-06,-131K
2001-08-03,-112K
2001-09-07,-160K
2001-10-05,-241K
2001-11-02,-325K
2001-12-07,-294K
2002-01-04,-171K
2002-02-01,-139K
2002-03-08,-134K
2002-04-05,-20K
2002-05-03,-80K
2002-06-07,-8K
2002-07-05,56K
2002-08-02,-84K
2002-09-06,-16K
2002-10-04,-60K
2002-11-01,125K
2002-12-06,10K
2003-01-10,-157K
2003-02-07,91K
2003-03-07,-151K
2003-04-04,-210K
2003-05-02,-44K
2003-06-06,-10K
2003-07-03,9K
2003-08-01,24K
2003-09-05,-43K
2003-10-03,103K
2003-11-07,196K
2003-12-05,17K
2004-01-09,123K
2004-02-06,160K
2004-03-05,46K
2004-04-02,331K
2004-05-07,248K
2004-06-04,308K
2004-07-02,74K
2004-08-06,33K
2004-09-03,132K
2004-10-08,162K
2004-11-05,345K
2004-12-03,64K
2005-01-07,129K
2005-02-04,134K
2005-03-04,239K
2005-04-01,135K
2005-05-06,363K
2005-06-03,176K
2005-07-08,243K
2005-08-05,375K
2005-09-02,196K
2005-10-07,66K
2005-11-04,84K
2005-12-02,337K
2006-01-06,158K
2006-02-03,277K
2006-03-10,315K
2006-04-07,281K
2006-05-05,182K
2006-06-02,24K
2006-07-07,77K
2006-08-04,206K
2006-09-01,185K
2006-10-06,156K
2006-11-03,3K
2006-12-08,209K
2007-01-05,172K
2007-02-02,237K
2007-03-09,88K
2007-04-06,188K
2007-05-04,78K
2007-06-01,145K
2007-07-06,71K
2007-08-03,-34K
2007-09-07,-17K
2007-10-05,86K
2007-11-02,83K
2007-12-07,117K
2008-01-04,97K
2008-02-01,15K
2008-03-07,-63K
2008-04-04,-80K
2008-05-02,-20K
2008-06-06,-49K
2008-07-03,-62K
2008-08-01,-51K
2008-09-05,-84K
2008-10-03,-159K
2008-11-07,-240K
2008-12-05,-533K
2009-01-09,-524K
2009-02-06,-598K
2009-03-06,-651K
2009-04-03,-663K
2009-05-08,-539K
2009-06-05,-345K
2009-07-02,-467K
2009-08-07,-247K
2009-09-04,-216K
2009-10-02,-263K
2009-11-06,-190K
2009-12-04,-11K
2010-01-08,-85K
2010-02-05,-20K
2010-03-05,-36K
2010-04-02,162K
2010-05-07,290K
2010-06-04,431K
2010-07-02,-125K
2010-08-06,-131K
2010-09-03,-54K
2010-10-08,-95K
2010-11-05,151K
2010-12-03,39K
2011-01-07,103K
2011-02-04,36K
2011-03-04,192K
2011-04-01,216K
2011-05-06,244K
2011-06-03,54K
2011-07-08,18K
2011-08-05,117K
2011-09-02,0K
2011-10-07,103K
2011-11-04,80K
2011-12-02,120K
2012-01-06,200K
2012-02-03,243K
2012-03-09,227K
2012-04-06,120K
2012-05-04,115K
2012-06-01,69K
2012-07-06,80K
2012-08-03,163K
2012-09-07,96K
2012-10-05,114K
2012-11-02,171K
2012-12-07,146K
2013-01-04,155K
2013-02-01,157K
2013-03-08,236K
2013-04-05,88K
2013-05-03,165K
2013-06-07,175K
2013-07-05,195K
2013-08-02,162K
2013-09-06,169K
2013-10-22,148K
2013-11-08,204K
2013-12-06,203K
2014-01-10,74K
2014-02-07,113K
2014-03-07,175K
2014-04-04,192K
2014-05-02,288K
2014-06-06,217K
2014-07-03,288K
2014-08-01,209K
2014-09-05,142K
2014-10-03,248K
2014-11-07,214K
2014-12-05,321K
2015-01-09,252K
2015-02-06,257K
2015-03-06,295K
2015-04-03,126K
2015-05-08,223K
2015-06-05,280K
2015-07-02,223K
2015-08-07,215K
2015-09-04,173K
2015-10-02,142K
2015-11-06,271K
2015-12-04,211K
2016-01-08,292K
2016-02-05,151K
2016-03-04,242K
2016-04-01,215K
2016-05-06,160K
2016-06-03,38K
