Date,Value
1992-09-01,44.50K
1992-10-01,30.00K
1992-11-01,40.70K
1992-12-01,40.50K
1993-01-01,71.40K
1993-02-01,-22.80K
1993-03-01,-6.90K
1993-04-01,-7.50K
1993-05-01,2.40K
1993-06-01,-16.10K
1993-07-01,-7.60K
1993-08-01,-23.70K
1993-09-01,-3.30K
1993-10-01,-18.90K
1993-11-01,-32.00K
1993-12-01,-29.60K
1994-01-01,-29.50K
1994-02-01,1.20K
1994-03-01,-31.80K
1994-04-01,-22.20K
1994-05-01,-35.70K
1994-06-01,-23.70K
1994-07-01,-27.70K
1994-08-01,-31.40K
1994-09-01,-40.30K
1994-10-01,-28.70K
1994-11-01,-39.60K
1994-12-01,-31.40K
1995-01-01,-46.10K
1995-02-01,-20.10K
1995-03-01,-28.70K
1995-04-01,-16.70K
1995-05-01,-22.30K
1995-06-01,-12.50K
1995-07-01,-13.10K
1995-08-01,-10.50K
1995-09-01,-22.80K
1995-10-01,-26.80K
1995-11-01,4.80K
1995-12-01,-9.90K
1996-01-01,-7.00K
1996-02-01,-23.40K
1996-03-01,6.80K
1996-04-01,-26.10K
1996-05-01,-8.00K
1996-06-01,-18.10K
1996-07-01,-18.50K
1996-08-01,-31.10K
1996-09-01,-20.40K
1996-10-01,-39.20K
1996-11-01,-41.40K
1996-12-01,-98.50K
1997-01-01,-31.80K
1997-02-01,-53.70K
1997-03-01,-65.60K
1997-04-01,-48.50K
1997-05-01,-41.70K
1997-06-01,-43.00K
1997-07-01,-48.10K
1997-08-01,-17.40K
1997-09-01,-27.60K
1997-10-01,-28.70K
1997-11-01,-33.70K
1997-12-01,-32.40K
1998-01-01,-21.20K
1998-02-01,-10.00K
1998-03-01,-19.80K
1998-04-01,-15.80K
1998-05-01,-5.50K
1998-06-01,-9.40K
1998-07-01,-5.80K
1998-08-01,-0.20K
1998-09-01,-3.30K
1998-10-01,-13.50K
1998-11-01,-5.30K
1998-12-01,3.40K
1999-01-01,-11.00K
1999-02-01,-4.60K
1999-03-01,-5.20K
1999-04-01,-7.00K
1999-05-01,-9.40K
1999-06-01,-15.00K
1999-07-01,-10.00K
1999-08-01,-18.40K
1999-09-01,-15.70K
1999-10-01,-6.10K
1999-11-01,-22.20K
1999-12-01,-16.60K
2000-01-01,-24.80K
2000-02-01,3.60K
2000-03-01,-10.70K
2000-04-01,-8.20K
2000-05-01,-30.70K
2000-06-01,-8.60K
2000-07-01,-11.10K
2000-08-01,-18.90K
2000-09-01,-14.30K
2000-10-01,-15.60K
2000-11-01,-0.10K
2000-12-01,-9.10K
2001-01-01,-5.70K
2001-02-01,-21.30K
2001-03-01,-9.10K
2001-04-01,-8.60K
2001-05-01,-15.40K
2001-06-01,-0.60K
2001-07-01,-13.30K
2001-08-01,-9.80K
2001-09-01,-0.60K
2001-10-01,-5.10K
2001-11-01,6.90K
2001-12-01,6.70K
2002-01-01,6.80K
2002-02-01,-8.30K
2002-03-01,-6.30K
2002-04-01,-4.40K
2002-05-01,7.40K
2002-06-01,-7.80K
2002-07-01,2.60K
2002-08-01,0.30K
2002-09-01,-4.30K
2002-10-01,-2.00K
2002-11-01,-4.20K
2002-12-01,-3.10K
2003-01-01,-1.20K
2003-02-01,4.10K
2003-03-01,3.20K
2003-04-01,-1.30K
2003-05-01,-5.10K
2003-06-01,11.10K
2003-07-01,-0.10K
2003-08-01,-6.90K
2003-09-01,-6.90K
2003-10-01,-4.60K
2003-11-01,-6.70K
2003-12-01,-9.00K
2004-01-01,-7.00K
2004-02-01,-6.80K
2004-03-01,-7.10K
2004-04-01,-11.10K
2004-05-01,-9.10K
2004-06-01,-13.80K
2004-07-01,-11.20K
2004-08-01,-10.50K
2004-09-01,-1.90K
2004-10-01,-1.60K
2004-11-01,-1.40K
2004-12-01,-2.00K
2005-01-01,-3.40K
2005-02-01,-2.40K
2005-03-01,-2.00K
2005-04-01,8.40K
2005-05-01,10.20K
2005-06-01,13.80K
2005-07-01,9.10K
2005-08-01,3.50K
2005-09-01,1.50K
2005-10-01,7.90K
2005-11-01,12.10K
2005-12-01,12.70K
2006-01-01,7.20K
2006-02-01,5.60K
2006-03-01,10.20K
2006-04-01,12.20K
2006-05-01,9.40K
2006-06-01,5.00K
2006-07-01,5.40K
2006-08-01,0.80K
2006-09-01,-5.20K
2006-10-01,6.50K
2006-11-01,0.60K
2006-12-01,-9.30K
2007-01-01,-9.40K
2007-02-01,-14.30K
2007-03-01,-14.10K
2007-04-01,-14.70K
2007-05-01,-18.60K
2007-06-01,-7.40K
2007-07-01,-8.90K
2007-08-01,-5.60K
2007-09-01,-5.00K
2007-10-01,-6.80K
2007-11-01,-8.20K
2007-12-01,-11.10K
2008-01-01,-10.00K
2008-02-13,-10.8K
2008-03-19,-2.8K
2008-04-16,-1.2K
2008-05-14,7.2K
2008-06-11,9.0K
2008-07-16,15.5K
2008-08-13,20.1K
2008-09-17,32.5K
2008-10-15,31.8K
2008-11-12,36.5K
2008-12-17,75.7K
2009-01-21,77.9K
2009-02-11,73.8K
2009-03-18,138.4K
2009-04-22,73.7K
2009-05-12,57.1K
2009-06-17,39.3K
2009-07-15,23.8K
2009-08-12,24.9K
2009-09-16,24.4K
2009-10-14,20.8K
2009-11-11,12.9K
2009-12-16,-6.3K
2010-01-20,-15.2K
2010-02-17,23.5K
2010-03-17,-32.3K
2010-04-21,-32.9K
2010-05-12,-27.1K
2010-06-16,-30.9K
2010-07-14,-20.8K
2010-08-11,-3.8K
2010-09-15,2.3K
2010-10-13,5.3K
2010-11-17,-3.7K
2010-12-15,-1.2K
2011-01-19,-4.1K
2011-02-16,2.4K
2011-03-16,-10.2K
2011-04-13,0.7K
2011-05-18,12.4K
2011-06-15,19.6K
2011-07-13,24.5K
2011-08-17,37.1K
2011-09-14,20.3K
2011-10-12,17.5K
2011-11-16,5.3K
2011-12-14,3.0K
2012-01-18,1.2K
2012-02-15,6.9K
2012-03-14,7.2K
2012-04-18,3.6K
2012-05-16,-13.7K
2012-06-20,8.1K
2012-07-18,6.1K
2012-08-15,-5.9K
2012-09-12,-15.0K
2012-10-17,-4.0K
2012-11-14,10.1K
2012-12-12,-3.0K
2013-01-23,-12.1K
2013-02-20,-12.5K
2013-03-20,-1.5K
2013-04-17,-7.0K
2013-05-15,-7.3K
2013-06-12,-8.6K
2013-07-17,-21.2K
2013-08-14,-29.2K
2013-09-11,-32.6K
2013-10-16,-41.7K
2013-11-13,-41.7K
2013-12-18,-36.7K
2014-01-22,-24.0K
2014-02-19,-27.6K
2014-03-19,-34.6K
2014-04-16,-30.4K
2014-05-14,-25.1K
2014-06-11,-27.4K
2014-07-16,-36.3K
2014-08-13,-33.6K
2014-09-17,-37.2K
2014-10-15,-18.6K
2014-11-12,-20.4K
2014-12-17,-26.9K
2015-01-21,-29.7K
2015-02-18,-38.6K
2015-03-18,-31.0K
2015-04-17,-20.7K
2015-05-13,-12.6K
2015-06-17,-6.5K
2015-07-15,7.0K
