Date,Value
2014-04-01,-12K
2014-04-30,-25K
2014-05-28,24K
2014-07-01,9K
2014-07-31,-12K
2014-08-28,2K
2014-09-30,12K
2014-10-30,-22K
2014-11-27,-14K
2015-01-07,-27K
2015-01-29,-9K
2015-02-26,-20K
2015-03-31,-15K
2015-04-30,-8K
2015-06-02,-6K
2015-06-30,-1K
2015-07-30,9K
2015-09-01,-7K
2015-09-30,2K
2015-10-29,-5K
2015-12-01,-13K
2016-01-05,-14K
2016-02-02,-20K
2016-03-01,-10K
2016-03-31,0K
2016-04-28,-16K
2016-05-31,-11K
2016-06-30,-6K
2016-07-28,-7K
2016-08-31,-7K
2016-09-29,1K
2016-11-02,-13K
2016-11-30,-5K
2017-01-03,-17K
2017-01-31,-26K
2017-03-01,-14K
2017-03-31,-30K
2017-05-03,-15K
2017-05-31,-9K
2017-06-30,7K
2017-08-01,-9K
2017-08-31,-5K
2017-09-29,-23K
2017-11-02,-11K
2017-11-30,-18K
2018-01-03,-29K
2018-01-31,-25K
2018-02-28,-22K
2018-03-29,-19K
2018-04-27,-7K
2018-05-30,-11K
2018-06-29,-15K
2018-07-31,-6K
2018-08-30,-8K
2018-09-28,-23K
2018-10-30,-11K
2018-11-29,-16K
2019-01-04,-14K
2019-01-31,-2K
2019-03-01,-21K
2019-03-29,-7K
2019-04-30,-12K
2019-05-29,60K
2019-07-01,-1K
2019-07-31,1K
2019-08-29,4K
2019-09-30,-10K
2019-10-30,6K
2019-11-29,-16K
2020-01-03,8K
2020-01-30,-2K
2020-02-28,-10K
2020-03-31,1K
2020-04-30,373K
2020-06-03,238K
2020-07-01,69K
2020-07-30,-18K
2020-09-01,-9K
2020-09-30,-8K
