Date,Value
1985-05-01,1.08B
1985-06-01,1.13B
1985-07-01,0.99B
1985-08-01,1.19B
1985-09-01,1.01B
1985-10-01,0.95B
1985-11-01,0.96B
1985-12-01,0.96B
1986-01-01,0.76B
1986-02-01,1.16B
1986-03-01,0.94B
1986-04-01,0.97B
1986-05-01,0.95B
1986-06-01,0.84B
1986-07-01,0.78B
1986-08-01,0.93B
1986-09-01,0.90B
1986-10-01,1.28B
1986-11-01,1.01B
1986-12-01,0.96B
1987-01-01,0.90B
1987-02-01,0.89B
1987-03-01,0.88B
1987-04-01,1.04B
1987-05-01,1.00B
1987-06-01,0.98B
1987-07-01,1.01B
1987-08-01,1.08B
1987-09-01,1.04B
1987-10-01,1.05B
1987-11-01,1.19B
1987-12-01,1.00B
1988-01-01,1.08B
1988-02-01,0.78B
1988-03-01,0.83B
1988-04-01,1.02B
1988-05-01,0.80B
1988-06-01,0.83B
1988-07-01,0.91B
1988-08-01,0.94B
1988-09-01,0.99B
1988-10-01,1.05B
1988-11-01,1.01B
1988-12-01,1.09B
1989-01-01,0.95B
1989-02-01,0.98B
1989-03-01,1.03B
1989-04-01,1.08B
1989-05-01,1.10B
1989-06-01,1.18B
1989-07-01,1.09B
1989-08-01,1.32B
1989-09-01,1.32B
1989-10-01,1.21B
1989-11-01,1.20B
1989-12-01,1.57B
1990-01-01,1.64B
1990-02-01,1.32B
1990-03-01,1.16B
1990-04-01,1.23B
1990-05-01,1.20B
1990-06-01,1.44B
1990-07-01,1.17B
1990-08-01,1.38B
1990-09-01,1.42B
1990-10-01,1.33B
1990-11-01,1.46B
1990-12-01,1.67B
1991-01-01,1.12B
1991-02-01,1.23B
1991-03-01,1.23B
1991-04-01,1.10B
1991-05-01,1.15B
1991-06-01,1.22B
1991-07-01,1.00B
1991-08-01,1.35B
1991-09-01,1.28B
1991-10-01,1.14B
1991-11-01,1.37B
1991-12-01,1.25B
1992-01-01,1.19B
1992-02-01,1.17B
1992-03-01,1.63B
1992-04-01,1.26B
1992-05-01,1.28B
1992-06-01,1.25B
1992-07-01,1.30B
1992-08-01,1.55B
1992-09-01,1.38B
1992-10-01,1.78B
1992-11-01,1.59B
1992-12-01,1.52B
1993-01-01,1.41B
1993-02-01,1.16B
1993-03-01,1.28B
1993-04-01,1.46B
1993-05-01,1.42B
1993-06-01,1.39B
1993-07-01,1.38B
1993-08-01,1.69B
1993-09-01,1.75B
1993-10-01,1.54B
1993-11-01,1.50B
1993-12-01,1.72B
1994-01-01,1.49B
1994-02-01,1.23B
1994-03-01,1.37B
1994-04-01,1.59B
1994-05-01,1.38B
1994-06-01,1.70B
1994-07-01,1.52B
1994-08-01,1.72B
